state,district,date,sex,age,population
Kelantan,Machang,1/1/2022,male,15-19,0
Kelantan,Machang,1/1/2022,male,15-19,0
Kelantan,Machang,1/1/2022,male,15-19,0
Kelantan,Machang,1/1/2022,male,20-24,6.2
Kelantan,Machang,1/1/2022,male,20-24,6
Kelantan,Machang,1/1/2022,male,20-24,0
Kelantan,Machang,1/1/2022,male,20-24,0.1
Kelantan,Machang,1/1/2022,male,20-24,0
Kelantan,Machang,1/1/2022,male,20-24,0
Kelantan,Machang,1/1/2022,male,20-24,0.1
Kelantan,Machang,1/1/2022,male,25-29,3.9
Kelantan,Machang,1/1/2022,male,25-29,3.7
Kelantan,Machang,1/1/2022,male,25-29,0
Kelantan,Machang,1/1/2022,male,25-29,0.1
Kelantan,Machang,1/1/2022,male,25-29,0
Kelantan,Machang,1/1/2022,male,25-29,0
Kelantan,Machang,1/1/2022,male,25-29,0.1
Kelantan,Machang,1/1/2022,male,30-34,3.1
Kelantan,Machang,1/1/2022,male,30-34,3
Kelantan,Machang,1/1/2022,male,30-34,0
Kelantan,Machang,1/1/2022,male,30-34,0.1
Kelantan,Machang,1/1/2022,male,30-34,0
Kelantan,Machang,1/1/2022,male,30-34,0
Kelantan,Machang,1/1/2022,male,30-34,0.1
Kelantan,Machang,1/1/2022,male,35-39,3.1
Kelantan,Machang,1/1/2022,male,35-39,3
Kelantan,Machang,1/1/2022,male,35-39,0
Kelantan,Machang,1/1/2022,male,35-39,0.1
Kelantan,Machang,1/1/2022,male,35-39,0
Kelantan,Machang,1/1/2022,male,35-39,0
Kelantan,Machang,1/1/2022,male,35-39,0.1
Kelantan,Machang,1/1/2022,male,40-44,2.8
Kelantan,Machang,1/1/2022,male,40-44,2.7
Kelantan,Machang,1/1/2022,male,40-44,0
Kelantan,Machang,1/1/2022,male,40-44,0
Kelantan,Machang,1/1/2022,male,40-44,0
Kelantan,Machang,1/1/2022,male,40-44,0
Kelantan,Machang,1/1/2022,male,40-44,0.1
Kelantan,Machang,1/1/2022,male,45-49,2.4
Kelantan,Machang,1/1/2022,male,45-49,2.3
Kelantan,Machang,1/1/2022,male,45-49,0
Kelantan,Machang,1/1/2022,male,45-49,0
Kelantan,Machang,1/1/2022,male,45-49,0
Kelantan,Machang,1/1/2022,male,45-49,0
Kelantan,Machang,1/1/2022,male,45-49,0.1
Kelantan,Machang,1/1/2022,male,50-54,2.5
Kelantan,Machang,1/1/2022,male,50-54,2.4
Kelantan,Machang,1/1/2022,male,50-54,0
Kelantan,Machang,1/1/2022,male,50-54,0.1
Kelantan,Machang,1/1/2022,male,50-54,0
Kelantan,Machang,1/1/2022,male,50-54,0
Kelantan,Machang,1/1/2022,male,50-54,0
Kelantan,Machang,1/1/2022,male,55-59,2.2
Kelantan,Machang,1/1/2022,male,55-59,2.1
Kelantan,Machang,1/1/2022,male,55-59,0
Kelantan,Machang,1/1/2022,male,55-59,0.1
Kelantan,Machang,1/1/2022,male,55-59,0
Kelantan,Machang,1/1/2022,male,55-59,0
Kelantan,Machang,1/1/2022,male,55-59,0
Kelantan,Machang,1/1/2022,male,60-64,2.2
Kelantan,Machang,1/1/2022,male,60-64,2.1
Kelantan,Machang,1/1/2022,male,60-64,0
Kelantan,Machang,1/1/2022,male,60-64,0.1
Kelantan,Machang,1/1/2022,male,60-64,0
Kelantan,Machang,1/1/2022,male,60-64,0
Kelantan,Machang,1/1/2022,male,60-64,0
Kelantan,Machang,1/1/2022,male,65-69,1.5
Kelantan,Machang,1/1/2022,male,65-69,1.4
Kelantan,Machang,1/1/2022,male,65-69,0
Kelantan,Machang,1/1/2022,male,65-69,0.1
Kelantan,Machang,1/1/2022,male,65-69,0
Kelantan,Machang,1/1/2022,male,65-69,0
Kelantan,Machang,1/1/2022,male,65-69,0
Kelantan,Machang,1/1/2022,male,70-74,1.1
Kelantan,Machang,1/1/2022,male,70-74,1.1
Kelantan,Machang,1/1/2022,male,70-74,0
Kelantan,Machang,1/1/2022,male,70-74,0.1
Kelantan,Machang,1/1/2022,male,70-74,0
Kelantan,Machang,1/1/2022,male,70-74,0
Kelantan,Machang,1/1/2022,male,70-74,0
Kelantan,Machang,1/1/2022,male,75-79,0.7
Kelantan,Machang,1/1/2022,male,75-79,0.7
Kelantan,Machang,1/1/2022,male,75-79,0
Kelantan,Machang,1/1/2022,male,75-79,0
Kelantan,Machang,1/1/2022,male,75-79,0
Kelantan,Machang,1/1/2022,male,75-79,0
Kelantan,Machang,1/1/2022,male,75-79,0
Kelantan,Machang,1/1/2022,male,80-84,0.3
Kelantan,Machang,1/1/2022,male,80-84,0.2
Kelantan,Machang,1/1/2022,male,80-84,0
Kelantan,Machang,1/1/2022,male,80-84,0
Kelantan,Machang,1/1/2022,male,80-84,0
Kelantan,Machang,1/1/2022,male,80-84,0
Kelantan,Machang,1/1/2022,male,80-84,0
Kelantan,Machang,1/1/2022,male,85+,0.1
Kelantan,Machang,1/1/2022,male,85+,0.1
Kelantan,Machang,1/1/2022,male,85+,0
Kelantan,Machang,1/1/2022,male,85+,0
Kelantan,Machang,1/1/2022,male,85+,0
Kelantan,Machang,1/1/2022,male,85+,0
Kelantan,Machang,1/1/2022,male,85+,0
Kelantan,Pasir Mas,1/1/2022,female,0-4,9.5
Kelantan,Pasir Mas,1/1/2022,female,0-4,9.4
Kelantan,Pasir Mas,1/1/2022,female,0-4,0
Kelantan,Pasir Mas,1/1/2022,female,0-4,0.1
Kelantan,Pasir Mas,1/1/2022,female,0-4,0
Kelantan,Pasir Mas,1/1/2022,female,0-4,0.1
Kelantan,Pasir Mas,1/1/2022,female,0-4,0
Kelantan,Pasir Mas,1/1/2022,female,5-9,10.9
Kelantan,Pasir Mas,1/1/2022,female,5-9,10.7
Kelantan,Pasir Mas,1/1/2022,female,5-9,0
Kelantan,Pasir Mas,1/1/2022,female,5-9,0.1
Kelantan,Pasir Mas,1/1/2022,female,5-9,0
Kelantan,Pasir Mas,1/1/2022,female,5-9,0
Kelantan,Pasir Mas,1/1/2022,female,5-9,0
Kelantan,Pasir Mas,1/1/2022,female,10-14,13.4
Kelantan,Pasir Mas,1/1/2022,female,10-14,13.2
Kelantan,Pasir Mas,1/1/2022,female,10-14,0
Kelantan,Pasir Mas,1/1/2022,female,10-14,0.2
Kelantan,Pasir Mas,1/1/2022,female,10-14,0
Kelantan,Pasir Mas,1/1/2022,female,10-14,0
Kelantan,Pasir Mas,1/1/2022,female,10-14,0
Kelantan,Pasir Mas,1/1/2022,female,15-19,11.1
Kelantan,Pasir Mas,1/1/2022,female,15-19,10.9
Kelantan,Pasir Mas,1/1/2022,female,15-19,0
Kelantan,Pasir Mas,1/1/2022,female,15-19,0.1
Kelantan,Pasir Mas,1/1/2022,female,15-19,0
Kelantan,Pasir Mas,1/1/2022,female,15-19,0
Kelantan,Pasir Mas,1/1/2022,female,15-19,0
Kelantan,Pasir Mas,1/1/2022,female,20-24,10.8
Kelantan,Pasir Mas,1/1/2022,female,20-24,10.6
Kelantan,Pasir Mas,1/1/2022,female,20-24,0
Kelantan,Pasir Mas,1/1/2022,female,20-24,0.1
Kelantan,Pasir Mas,1/1/2022,female,20-24,0
Kelantan,Pasir Mas,1/1/2022,female,20-24,0
Kelantan,Pasir Mas,1/1/2022,female,20-24,0.1
Kelantan,Pasir Mas,1/1/2022,female,25-29,8.3
Kelantan,Pasir Mas,1/1/2022,female,25-29,8.1
Kelantan,Pasir Mas,1/1/2022,female,25-29,0
Kelantan,Pasir Mas,1/1/2022,female,25-29,0.1
Kelantan,Pasir Mas,1/1/2022,female,25-29,0
Kelantan,Pasir Mas,1/1/2022,female,25-29,0
Kelantan,Pasir Mas,1/1/2022,female,25-29,0.1
Kelantan,Pasir Mas,1/1/2022,female,30-34,7.1
Kelantan,Pasir Mas,1/1/2022,female,30-34,6.9
Kelantan,Pasir Mas,1/1/2022,female,30-34,0
Kelantan,Pasir Mas,1/1/2022,female,30-34,0.1
Kelantan,Pasir Mas,1/1/2022,female,30-34,0
Kelantan,Pasir Mas,1/1/2022,female,30-34,0
Kelantan,Pasir Mas,1/1/2022,female,30-34,0.1
Kelantan,Pasir Mas,1/1/2022,female,35-39,7.9
Kelantan,Pasir Mas,1/1/2022,female,35-39,7.6
Kelantan,Pasir Mas,1/1/2022,female,35-39,0
Kelantan,Pasir Mas,1/1/2022,female,35-39,0.1
Kelantan,Pasir Mas,1/1/2022,female,35-39,0
Kelantan,Pasir Mas,1/1/2022,female,35-39,0
Kelantan,Pasir Mas,1/1/2022,female,35-39,0.1
Kelantan,Pasir Mas,1/1/2022,female,40-44,5.5
Kelantan,Pasir Mas,1/1/2022,female,40-44,5.2
Kelantan,Pasir Mas,1/1/2022,female,40-44,0
Kelantan,Pasir Mas,1/1/2022,female,40-44,0.1
Kelantan,Pasir Mas,1/1/2022,female,40-44,0
Kelantan,Pasir Mas,1/1/2022,female,40-44,0
Kelantan,Pasir Mas,1/1/2022,female,40-44,0.1
Kelantan,Pasir Mas,1/1/2022,female,45-49,5
Kelantan,Pasir Mas,1/1/2022,female,45-49,4.8
Kelantan,Pasir Mas,1/1/2022,female,45-49,0
Kelantan,Pasir Mas,1/1/2022,female,45-49,0.1
Kelantan,Pasir Mas,1/1/2022,female,45-49,0
Kelantan,Pasir Mas,1/1/2022,female,45-49,0
Kelantan,Pasir Mas,1/1/2022,female,45-49,0.2
Kelantan,Pasir Mas,1/1/2022,female,50-54,5.6
Kelantan,Pasir Mas,1/1/2022,female,50-54,5.3
Kelantan,Pasir Mas,1/1/2022,female,50-54,0
Kelantan,Pasir Mas,1/1/2022,female,50-54,0.1
Kelantan,Pasir Mas,1/1/2022,female,50-54,0
Kelantan,Pasir Mas,1/1/2022,female,50-54,0
Kelantan,Pasir Mas,1/1/2022,female,50-54,0.1
Kelantan,Pasir Mas,1/1/2022,female,55-59,5.5
Kelantan,Pasir Mas,1/1/2022,female,55-59,5.3
Kelantan,Pasir Mas,1/1/2022,female,55-59,0
Kelantan,Pasir Mas,1/1/2022,female,55-59,0.1
Kelantan,Pasir Mas,1/1/2022,female,55-59,0
Kelantan,Pasir Mas,1/1/2022,female,55-59,0
Kelantan,Pasir Mas,1/1/2022,female,55-59,0.1
Kelantan,Pasir Mas,1/1/2022,female,60-64,5.3
Kelantan,Pasir Mas,1/1/2022,female,60-64,5.1
Kelantan,Pasir Mas,1/1/2022,female,60-64,0
Kelantan,Pasir Mas,1/1/2022,female,60-64,0.1
Kelantan,Pasir Mas,1/1/2022,female,60-64,0
Kelantan,Pasir Mas,1/1/2022,female,60-64,0
Kelantan,Pasir Mas,1/1/2022,female,60-64,0.1
Kelantan,Pasir Mas,1/1/2022,female,65-69,4.1
Kelantan,Pasir Mas,1/1/2022,female,65-69,3.9
Kelantan,Pasir Mas,1/1/2022,female,65-69,0
Kelantan,Pasir Mas,1/1/2022,female,65-69,0.1
Kelantan,Pasir Mas,1/1/2022,female,65-69,0
Kelantan,Pasir Mas,1/1/2022,female,65-69,0
Kelantan,Pasir Mas,1/1/2022,female,65-69,0
Kelantan,Pasir Mas,1/1/2022,female,70-74,2.5
Kelantan,Pasir Mas,1/1/2022,female,70-74,2.4
Kelantan,Pasir Mas,1/1/2022,female,70-74,0
Kelantan,Pasir Mas,1/1/2022,female,70-74,0.1
Kelantan,Pasir Mas,1/1/2022,female,70-74,0
Kelantan,Pasir Mas,1/1/2022,female,70-74,0
Kelantan,Pasir Mas,1/1/2022,female,70-74,0
Kelantan,Pasir Mas,1/1/2022,female,75-79,1.5
Kelantan,Pasir Mas,1/1/2022,female,75-79,1.5
Kelantan,Pasir Mas,1/1/2022,female,75-79,0
Kelantan,Pasir Mas,1/1/2022,female,75-79,0
Kelantan,Pasir Mas,1/1/2022,female,75-79,0
Kelantan,Pasir Mas,1/1/2022,female,75-79,0
Kelantan,Pasir Mas,1/1/2022,female,75-79,0
Kelantan,Pasir Mas,1/1/2022,female,80-84,0.9
Kelantan,Pasir Mas,1/1/2022,female,80-84,0.8
Kelantan,Pasir Mas,1/1/2022,female,80-84,0
Kelantan,Pasir Mas,1/1/2022,female,80-84,0
Kelantan,Pasir Mas,1/1/2022,female,80-84,0
Kelantan,Pasir Mas,1/1/2022,female,80-84,0
Kelantan,Pasir Mas,1/1/2022,female,80-84,0
Kelantan,Pasir Mas,1/1/2022,female,85+,0.6
Kelantan,Pasir Mas,1/1/2022,female,85+,0.5
Kelantan,Pasir Mas,1/1/2022,female,85+,0
Kelantan,Pasir Mas,1/1/2022,female,85+,0
Kelantan,Pasir Mas,1/1/2022,female,85+,0
Kelantan,Pasir Mas,1/1/2022,female,85+,0
Kelantan,Pasir Mas,1/1/2022,female,85+,0
Kelantan,Pasir Mas,1/1/2022,male,0-4,9.8
Kelantan,Pasir Mas,1/1/2022,male,0-4,9.7
Kelantan,Pasir Mas,1/1/2022,male,0-4,0
Kelantan,Pasir Mas,1/1/2022,male,0-4,0.1
Kelantan,Pasir Mas,1/1/2022,male,0-4,0
Kelantan,Pasir Mas,1/1/2022,male,0-4,0
Kelantan,Pasir Mas,1/1/2022,male,0-4,0.1
Kelantan,Pasir Mas,1/1/2022,male,5-9,12.8
Kelantan,Pasir Mas,1/1/2022,male,5-9,12.6
Kelantan,Pasir Mas,1/1/2022,male,5-9,0
Kelantan,Pasir Mas,1/1/2022,male,5-9,0.1
Kelantan,Pasir Mas,1/1/2022,male,5-9,0
Kelantan,Pasir Mas,1/1/2022,male,5-9,0.1
Kelantan,Pasir Mas,1/1/2022,male,5-9,0
Kelantan,Pasir Mas,1/1/2022,male,10-14,15.3
Kelantan,Pasir Mas,1/1/2022,male,10-14,15
Kelantan,Pasir Mas,1/1/2022,male,10-14,0
Kelantan,Pasir Mas,1/1/2022,male,10-14,0.2
Kelantan,Pasir Mas,1/1/2022,male,10-14,0
Kelantan,Pasir Mas,1/1/2022,male,10-14,0
Kelantan,Pasir Mas,1/1/2022,male,10-14,0
Kelantan,Pasir Mas,1/1/2022,male,15-19,13.3
Kelantan,Pasir Mas,1/1/2022,male,15-19,13.1
Kelantan,Pasir Mas,1/1/2022,male,15-19,0
Kelantan,Pasir Mas,1/1/2022,male,15-19,0.1
Kelantan,Pasir Mas,1/1/2022,male,15-19,0
Kelantan,Pasir Mas,1/1/2022,male,15-19,0
Kelantan,Pasir Mas,1/1/2022,male,15-19,0
Kelantan,Pasir Mas,1/1/2022,male,20-24,10.3
Kelantan,Pasir Mas,1/1/2022,male,20-24,10.1
Kelantan,Pasir Mas,1/1/2022,male,20-24,0
Kelantan,Pasir Mas,1/1/2022,male,20-24,0.1
Kelantan,Pasir Mas,1/1/2022,male,20-24,0
Kelantan,Pasir Mas,1/1/2022,male,20-24,0
Kelantan,Pasir Mas,1/1/2022,male,20-24,0.1
Kelantan,Pasir Mas,1/1/2022,male,25-29,8.2
Kelantan,Pasir Mas,1/1/2022,male,25-29,8
Kelantan,Pasir Mas,1/1/2022,male,25-29,0
Kelantan,Pasir Mas,1/1/2022,male,25-29,0.1
Kelantan,Pasir Mas,1/1/2022,male,25-29,0
Kelantan,Pasir Mas,1/1/2022,male,25-29,0
Kelantan,Pasir Mas,1/1/2022,male,25-29,0.1
Kelantan,Pasir Mas,1/1/2022,male,30-34,7.8
Kelantan,Pasir Mas,1/1/2022,male,30-34,7.2
Kelantan,Pasir Mas,1/1/2022,male,30-34,0
Kelantan,Pasir Mas,1/1/2022,male,30-34,0.1
Kelantan,Pasir Mas,1/1/2022,male,30-34,0
Kelantan,Pasir Mas,1/1/2022,male,30-34,0
Kelantan,Pasir Mas,1/1/2022,male,30-34,0.4
Kelantan,Pasir Mas,1/1/2022,male,35-39,7.8
Kelantan,Pasir Mas,1/1/2022,male,35-39,7.6
Kelantan,Pasir Mas,1/1/2022,male,35-39,0
Kelantan,Pasir Mas,1/1/2022,male,35-39,0.1
Kelantan,Pasir Mas,1/1/2022,male,35-39,0
Kelantan,Pasir Mas,1/1/2022,male,35-39,0
Kelantan,Pasir Mas,1/1/2022,male,35-39,0.1
Kelantan,Pasir Mas,1/1/2022,male,40-44,5.9
Kelantan,Pasir Mas,1/1/2022,male,40-44,5.7
Kelantan,Pasir Mas,1/1/2022,male,40-44,0
Kelantan,Pasir Mas,1/1/2022,male,40-44,0.1
Kelantan,Pasir Mas,1/1/2022,male,40-44,0
Kelantan,Pasir Mas,1/1/2022,male,40-44,0
Kelantan,Pasir Mas,1/1/2022,male,40-44,0.1
Kelantan,Pasir Mas,1/1/2022,male,45-49,5.1
Kelantan,Pasir Mas,1/1/2022,male,45-49,4.9
Kelantan,Pasir Mas,1/1/2022,male,45-49,0
Kelantan,Pasir Mas,1/1/2022,male,45-49,0.1
Kelantan,Pasir Mas,1/1/2022,male,45-49,0
Kelantan,Pasir Mas,1/1/2022,male,45-49,0
Kelantan,Pasir Mas,1/1/2022,male,45-49,0.1
Kelantan,Pasir Mas,1/1/2022,male,50-54,4.7
Kelantan,Pasir Mas,1/1/2022,male,50-54,4.6
Kelantan,Pasir Mas,1/1/2022,male,50-54,0
Kelantan,Pasir Mas,1/1/2022,male,50-54,0.1
Kelantan,Pasir Mas,1/1/2022,male,50-54,0
Kelantan,Pasir Mas,1/1/2022,male,50-54,0
Kelantan,Pasir Mas,1/1/2022,male,50-54,0.1
Kelantan,Pasir Mas,1/1/2022,male,55-59,5.1
Kelantan,Pasir Mas,1/1/2022,male,55-59,4.9
Kelantan,Pasir Mas,1/1/2022,male,55-59,0
Kelantan,Pasir Mas,1/1/2022,male,55-59,0.1
Kelantan,Pasir Mas,1/1/2022,male,55-59,0
Kelantan,Pasir Mas,1/1/2022,male,55-59,0
Kelantan,Pasir Mas,1/1/2022,male,55-59,0.1
Kelantan,Pasir Mas,1/1/2022,male,60-64,4.6
Kelantan,Pasir Mas,1/1/2022,male,60-64,4.4
Kelantan,Pasir Mas,1/1/2022,male,60-64,0
Kelantan,Pasir Mas,1/1/2022,male,60-64,0.1
Kelantan,Pasir Mas,1/1/2022,male,60-64,0
Kelantan,Pasir Mas,1/1/2022,male,60-64,0
Kelantan,Pasir Mas,1/1/2022,male,60-64,0
Kelantan,Pasir Mas,1/1/2022,male,65-69,3.6
Kelantan,Pasir Mas,1/1/2022,male,65-69,3.5
Kelantan,Pasir Mas,1/1/2022,male,65-69,0
Kelantan,Pasir Mas,1/1/2022,male,65-69,0.1
Kelantan,Pasir Mas,1/1/2022,male,65-69,0
Kelantan,Pasir Mas,1/1/2022,male,65-69,0
Kelantan,Pasir Mas,1/1/2022,male,65-69,0
Kelantan,Pasir Mas,1/1/2022,male,70-74,2.1
Kelantan,Pasir Mas,1/1/2022,male,70-74,2
Kelantan,Pasir Mas,1/1/2022,male,70-74,0
Kelantan,Pasir Mas,1/1/2022,male,70-74,0.1
Kelantan,Pasir Mas,1/1/2022,male,70-74,0
Kelantan,Pasir Mas,1/1/2022,male,70-74,0
Kelantan,Pasir Mas,1/1/2022,male,70-74,0
Kelantan,Pasir Mas,1/1/2022,male,75-79,1.4
Kelantan,Pasir Mas,1/1/2022,male,75-79,1.3
Kelantan,Pasir Mas,1/1/2022,male,75-79,0
Kelantan,Pasir Mas,1/1/2022,male,75-79,0.1
Kelantan,Pasir Mas,1/1/2022,male,75-79,0
Kelantan,Pasir Mas,1/1/2022,male,75-79,0
Kelantan,Pasir Mas,1/1/2022,male,75-79,0
Kelantan,Pasir Mas,1/1/2022,male,80-84,0.6
Kelantan,Pasir Mas,1/1/2022,male,80-84,0.5
Kelantan,Pasir Mas,1/1/2022,male,80-84,0
Kelantan,Pasir Mas,1/1/2022,male,80-84,0
Kelantan,Pasir Mas,1/1/2022,male,80-84,0
Kelantan,Pasir Mas,1/1/2022,male,80-84,0
Kelantan,Pasir Mas,1/1/2022,male,80-84,0
Kelantan,Pasir Mas,1/1/2022,male,85+,0.3
Kelantan,Pasir Mas,1/1/2022,male,85+,0.3
Kelantan,Pasir Mas,1/1/2022,male,85+,0
Kelantan,Pasir Mas,1/1/2022,male,85+,0
Kelantan,Pasir Mas,1/1/2022,male,85+,0
Kelantan,Pasir Mas,1/1/2022,male,85+,0
Kelantan,Pasir Mas,1/1/2022,male,85+,0
Kelantan,Pasir Puteh,1/1/2022,female,0-4,6.5
Kelantan,Pasir Puteh,1/1/2022,female,0-4,6.4
Kelantan,Pasir Puteh,1/1/2022,female,0-4,0
Kelantan,Pasir Puteh,1/1/2022,female,0-4,0
Kelantan,Pasir Puteh,1/1/2022,female,0-4,0
Kelantan,Pasir Puteh,1/1/2022,female,0-4,0
Kelantan,Pasir Puteh,1/1/2022,female,0-4,0
Kelantan,Pasir Puteh,1/1/2022,female,5-9,7.7
Kelantan,Pasir Puteh,1/1/2022,female,5-9,7.6
Kelantan,Pasir Puteh,1/1/2022,female,5-9,0
Kelantan,Pasir Puteh,1/1/2022,female,5-9,0
Kelantan,Pasir Puteh,1/1/2022,female,5-9,0
Kelantan,Pasir Puteh,1/1/2022,female,5-9,0
Kelantan,Pasir Puteh,1/1/2022,female,5-9,0
Kelantan,Pasir Puteh,1/1/2022,female,10-14,7.9
Kelantan,Pasir Puteh,1/1/2022,female,10-14,7.8
Kelantan,Pasir Puteh,1/1/2022,female,10-14,0
Kelantan,Pasir Puteh,1/1/2022,female,10-14,0
Kelantan,Pasir Puteh,1/1/2022,female,10-14,0
Kelantan,Pasir Puteh,1/1/2022,female,10-14,0
Kelantan,Pasir Puteh,1/1/2022,female,10-14,0
Kelantan,Pasir Puteh,1/1/2022,female,15-19,8
Kelantan,Pasir Puteh,1/1/2022,female,15-19,7.9
Kelantan,Pasir Puteh,1/1/2022,female,15-19,0
Kelantan,Pasir Puteh,1/1/2022,female,15-19,0
Kelantan,Pasir Puteh,1/1/2022,female,15-19,0
Kelantan,Pasir Puteh,1/1/2022,female,15-19,0
Kelantan,Pasir Puteh,1/1/2022,female,15-19,0
Kelantan,Pasir Puteh,1/1/2022,female,20-24,6.8
Kelantan,Pasir Puteh,1/1/2022,female,20-24,6.7
Kelantan,Pasir Puteh,1/1/2022,female,20-24,0
Kelantan,Pasir Puteh,1/1/2022,female,20-24,0
Kelantan,Pasir Puteh,1/1/2022,female,20-24,0
Kelantan,Pasir Puteh,1/1/2022,female,20-24,0
Kelantan,Pasir Puteh,1/1/2022,female,20-24,0
Kelantan,Pasir Puteh,1/1/2022,female,25-29,4.4
Kelantan,Pasir Puteh,1/1/2022,female,25-29,4.3
Kelantan,Pasir Puteh,1/1/2022,female,25-29,0
Kelantan,Pasir Puteh,1/1/2022,female,25-29,0
Kelantan,Pasir Puteh,1/1/2022,female,25-29,0
Kelantan,Pasir Puteh,1/1/2022,female,25-29,0
Kelantan,Pasir Puteh,1/1/2022,female,25-29,0
Kelantan,Pasir Puteh,1/1/2022,female,30-34,3.8
Kelantan,Pasir Puteh,1/1/2022,female,30-34,3.8
Kelantan,Pasir Puteh,1/1/2022,female,30-34,0
Kelantan,Pasir Puteh,1/1/2022,female,30-34,0
Kelantan,Pasir Puteh,1/1/2022,female,30-34,0
Kelantan,Pasir Puteh,1/1/2022,female,30-34,0
Kelantan,Pasir Puteh,1/1/2022,female,30-34,0
Kelantan,Pasir Puteh,1/1/2022,female,35-39,3.7
Kelantan,Pasir Puteh,1/1/2022,female,35-39,3.6
Kelantan,Pasir Puteh,1/1/2022,female,35-39,0
Kelantan,Pasir Puteh,1/1/2022,female,35-39,0
Kelantan,Pasir Puteh,1/1/2022,female,35-39,0
Kelantan,Pasir Puteh,1/1/2022,female,35-39,0
Kelantan,Pasir Puteh,1/1/2022,female,35-39,0
Kelantan,Pasir Puteh,1/1/2022,female,40-44,3.3
Kelantan,Pasir Puteh,1/1/2022,female,40-44,3.2
Kelantan,Pasir Puteh,1/1/2022,female,40-44,0
Kelantan,Pasir Puteh,1/1/2022,female,40-44,0
Kelantan,Pasir Puteh,1/1/2022,female,40-44,0
Kelantan,Pasir Puteh,1/1/2022,female,40-44,0
Kelantan,Pasir Puteh,1/1/2022,female,40-44,0
Kelantan,Pasir Puteh,1/1/2022,female,45-49,3.2
Kelantan,Pasir Puteh,1/1/2022,female,45-49,3.1
Kelantan,Pasir Puteh,1/1/2022,female,45-49,0
Kelantan,Pasir Puteh,1/1/2022,female,45-49,0
Kelantan,Pasir Puteh,1/1/2022,female,45-49,0
Kelantan,Pasir Puteh,1/1/2022,female,45-49,0
Kelantan,Pasir Puteh,1/1/2022,female,45-49,0
Kelantan,Pasir Puteh,1/1/2022,female,50-54,3.4
Kelantan,Pasir Puteh,1/1/2022,female,50-54,3.3
Kelantan,Pasir Puteh,1/1/2022,female,50-54,0
Kelantan,Pasir Puteh,1/1/2022,female,50-54,0
Kelantan,Pasir Puteh,1/1/2022,female,50-54,0
Kelantan,Pasir Puteh,1/1/2022,female,50-54,0
Kelantan,Pasir Puteh,1/1/2022,female,50-54,0
Kelantan,Pasir Puteh,1/1/2022,female,55-59,3.2
Kelantan,Pasir Puteh,1/1/2022,female,55-59,3.1
Kelantan,Pasir Puteh,1/1/2022,female,55-59,0
Kelantan,Pasir Puteh,1/1/2022,female,55-59,0
Kelantan,Pasir Puteh,1/1/2022,female,55-59,0
Kelantan,Pasir Puteh,1/1/2022,female,55-59,0
Kelantan,Pasir Puteh,1/1/2022,female,55-59,0
Kelantan,Pasir Puteh,1/1/2022,female,60-64,2.7
Kelantan,Pasir Puteh,1/1/2022,female,60-64,2.6
Kelantan,Pasir Puteh,1/1/2022,female,60-64,0
Kelantan,Pasir Puteh,1/1/2022,female,60-64,0
Kelantan,Pasir Puteh,1/1/2022,female,60-64,0
Kelantan,Pasir Puteh,1/1/2022,female,60-64,0
Kelantan,Pasir Puteh,1/1/2022,female,60-64,0
Kelantan,Pasir Puteh,1/1/2022,female,65-69,2.1
Kelantan,Pasir Puteh,1/1/2022,female,65-69,2
Kelantan,Pasir Puteh,1/1/2022,female,65-69,0
Kelantan,Pasir Puteh,1/1/2022,female,65-69,0
Kelantan,Pasir Puteh,1/1/2022,female,65-69,0
Kelantan,Pasir Puteh,1/1/2022,female,65-69,0
Kelantan,Pasir Puteh,1/1/2022,female,65-69,0
Kelantan,Pasir Puteh,1/1/2022,female,70-74,1.5
Kelantan,Pasir Puteh,1/1/2022,female,70-74,1.5
Kelantan,Pasir Puteh,1/1/2022,female,70-74,0
Kelantan,Pasir Puteh,1/1/2022,female,70-74,0
Kelantan,Pasir Puteh,1/1/2022,female,70-74,0
Kelantan,Pasir Puteh,1/1/2022,female,70-74,0
Kelantan,Pasir Puteh,1/1/2022,female,70-74,0
Kelantan,Pasir Puteh,1/1/2022,female,75-79,1
Kelantan,Pasir Puteh,1/1/2022,female,75-79,1
Kelantan,Pasir Puteh,1/1/2022,female,75-79,0
Kelantan,Pasir Puteh,1/1/2022,female,75-79,0
Kelantan,Pasir Puteh,1/1/2022,female,75-79,0
Kelantan,Pasir Puteh,1/1/2022,female,75-79,0
Kelantan,Pasir Puteh,1/1/2022,female,75-79,0
Kelantan,Pasir Puteh,1/1/2022,female,80-84,0.5
Kelantan,Pasir Puteh,1/1/2022,female,80-84,0.5
Kelantan,Pasir Puteh,1/1/2022,female,80-84,0
Kelantan,Pasir Puteh,1/1/2022,female,80-84,0
Kelantan,Pasir Puteh,1/1/2022,female,80-84,0
Kelantan,Pasir Puteh,1/1/2022,female,80-84,0
Kelantan,Pasir Puteh,1/1/2022,female,80-84,0
Kelantan,Pasir Puteh,1/1/2022,female,85+,0.4
Kelantan,Pasir Puteh,1/1/2022,female,85+,0.4
Kelantan,Pasir Puteh,1/1/2022,female,85+,0
Kelantan,Pasir Puteh,1/1/2022,female,85+,0
Kelantan,Pasir Puteh,1/1/2022,female,85+,0
Kelantan,Pasir Puteh,1/1/2022,female,85+,0
Kelantan,Pasir Puteh,1/1/2022,female,85+,0
