state,district,date,sex,age,ethnicity,population
Perak,Batang Padang,1/1/2022,female,70-74,overall,2.1
Perak,Batang Padang,1/1/2022,female,75-79,overall,1.1
Perak,Batang Padang,1/1/2022,female,80-84,overall,0.6
Perak,Batang Padang,1/1/2022,female,85+,overall,0.3
Perak,Batang Padang,1/1/2022,male,0-4,overall,4.4
Perak,Batang Padang,1/1/2022,male,5-9,overall,5.7
Perak,Batang Padang,1/1/2022,male,10-14,overall,6.2
Perak,Batang Padang,1/1/2022,male,15-19,overall,5.7
Perak,Batang Padang,1/1/2022,male,20-24,overall,6.2
Perak,Batang Padang,1/1/2022,male,25-29,overall,5.7
Perak,Batang Padang,1/1/2022,male,30-34,overall,5.5
Perak,Batang Padang,1/1/2022,male,35-39,overall,5.3
Perak,Batang Padang,1/1/2022,male,40-44,overall,4.5
Perak,Batang Padang,1/1/2022,male,45-49,overall,3.6
Perak,Batang Padang,1/1/2022,male,50-54,overall,3.1
Perak,Batang Padang,1/1/2022,male,55-59,overall,3
Perak,Batang Padang,1/1/2022,male,60-64,overall,2.9
Perak,Batang Padang,1/1/2022,male,65-69,overall,2.2
Perak,Batang Padang,1/1/2022,male,70-74,overall,1.8
Perak,Batang Padang,1/1/2022,male,75-79,overall,1.1
Perak,Batang Padang,1/1/2022,male,80-84,overall,0.5
Perak,Batang Padang,1/1/2022,male,85+,overall,0.2
Perak,Hilir Perak,1/1/2022,female,0-4,overall,3.9
Perak,Hilir Perak,1/1/2022,female,5-9,overall,4.6
Perak,Hilir Perak,1/1/2022,female,10-14,overall,5.2
Perak,Hilir Perak,1/1/2022,female,15-19,overall,6.4
Perak,Hilir Perak,1/1/2022,female,20-24,overall,5.1
Perak,Hilir Perak,1/1/2022,female,25-29,overall,4.7
Perak,Hilir Perak,1/1/2022,female,30-34,overall,4.6
Perak,Hilir Perak,1/1/2022,female,35-39,overall,4.2
Perak,Hilir Perak,1/1/2022,female,40-44,overall,4.1
Perak,Hilir Perak,1/1/2022,female,45-49,overall,3.8
Perak,Hilir Perak,1/1/2022,female,50-54,overall,3.8
Perak,Hilir Perak,1/1/2022,female,55-59,overall,4.1
Perak,Hilir Perak,1/1/2022,female,60-64,overall,3.7
Perak,Hilir Perak,1/1/2022,female,65-69,overall,3.1
Perak,Hilir Perak,1/1/2022,female,70-74,overall,2.4
Perak,Hilir Perak,1/1/2022,female,75-79,overall,1.4
Perak,Hilir Perak,1/1/2022,female,80-84,overall,0.9
Perak,Hilir Perak,1/1/2022,female,85+,overall,0.6
Perak,Hilir Perak,1/1/2022,male,0-4,overall,4.2
Perak,Hilir Perak,1/1/2022,male,5-9,overall,4.7
Perak,Hilir Perak,1/1/2022,male,10-14,overall,5.5
Perak,Hilir Perak,1/1/2022,male,15-19,overall,6.5
Perak,Hilir Perak,1/1/2022,male,20-24,overall,7.3
Perak,Hilir Perak,1/1/2022,male,25-29,overall,7.3
Perak,Hilir Perak,1/1/2022,male,30-34,overall,6.7
Perak,Hilir Perak,1/1/2022,male,35-39,overall,6.2
Perak,Hilir Perak,1/1/2022,male,40-44,overall,5.2
Perak,Hilir Perak,1/1/2022,male,45-49,overall,4
Perak,Hilir Perak,1/1/2022,male,50-54,overall,3.7
Perak,Hilir Perak,1/1/2022,male,55-59,overall,3.6
Perak,Hilir Perak,1/1/2022,male,60-64,overall,3.4
Perak,Hilir Perak,1/1/2022,male,65-69,overall,2.9
Perak,Hilir Perak,1/1/2022,male,70-74,overall,2.1
Perak,Hilir Perak,1/1/2022,male,75-79,overall,1.2
Perak,Hilir Perak,1/1/2022,male,80-84,overall,0.7
Perak,Hilir Perak,1/1/2022,male,85+,overall,0.3
Perak,Hulu Perak,1/1/2022,female,0-4,overall,3.4
Perak,Hulu Perak,1/1/2022,female,5-9,overall,4.3
Perak,Hulu Perak,1/1/2022,female,10-14,overall,4.7
Perak,Hulu Perak,1/1/2022,female,15-19,overall,4.9
Perak,Hulu Perak,1/1/2022,female,20-24,overall,3.8
Perak,Hulu Perak,1/1/2022,female,25-29,overall,3.2
Perak,Hulu Perak,1/1/2022,female,30-34,overall,3.2
Perak,Hulu Perak,1/1/2022,female,35-39,overall,3.2
Perak,Hulu Perak,1/1/2022,female,40-44,overall,2.7
Perak,Hulu Perak,1/1/2022,female,45-49,overall,2.5
Perak,Hulu Perak,1/1/2022,female,50-54,overall,2.3
Perak,Hulu Perak,1/1/2022,female,55-59,overall,2.1
Perak,Hulu Perak,1/1/2022,female,60-64,overall,2
Perak,Hulu Perak,1/1/2022,female,65-69,overall,1.6
Perak,Hulu Perak,1/1/2022,female,70-74,overall,1.1
Perak,Hulu Perak,1/1/2022,female,75-79,overall,0.6
Perak,Hulu Perak,1/1/2022,female,80-84,overall,0.4
Perak,Hulu Perak,1/1/2022,female,85+,overall,0.3
Perak,Hulu Perak,1/1/2022,male,0-4,overall,3.7
Perak,Hulu Perak,1/1/2022,male,5-9,overall,4.3
Perak,Hulu Perak,1/1/2022,male,10-14,overall,5.1
Perak,Hulu Perak,1/1/2022,male,15-19,overall,5
Perak,Hulu Perak,1/1/2022,male,20-24,overall,4.3
Perak,Hulu Perak,1/1/2022,male,25-29,overall,4.1
Perak,Hulu Perak,1/1/2022,male,30-34,overall,3.9
Perak,Hulu Perak,1/1/2022,male,35-39,overall,3.7
Perak,Hulu Perak,1/1/2022,male,40-44,overall,3.2
Perak,Hulu Perak,1/1/2022,male,45-49,overall,2.4
Perak,Hulu Perak,1/1/2022,male,50-54,overall,2.3
Perak,Hulu Perak,1/1/2022,male,55-59,overall,2.1
Perak,Hulu Perak,1/1/2022,male,60-64,overall,1.9
Perak,Hulu Perak,1/1/2022,male,65-69,overall,1.6
Perak,Hulu Perak,1/1/2022,male,70-74,overall,1.1
Perak,Hulu Perak,1/1/2022,male,75-79,overall,0.6
Perak,Hulu Perak,1/1/2022,male,80-84,overall,0.3
Perak,Hulu Perak,1/1/2022,male,85+,overall,0.2
Perak,Kampar,1/1/2022,female,0-4,overall,2.3
Perak,Kampar,1/1/2022,female,5-9,overall,3.3
Perak,Kampar,1/1/2022,female,10-14,overall,3.2
Perak,Kampar,1/1/2022,female,15-19,overall,3.2
Perak,Kampar,1/1/2022,female,20-24,overall,7.3
Perak,Kampar,1/1/2022,female,25-29,overall,3.3
Perak,Kampar,1/1/2022,female,30-34,overall,2.7
Perak,Kampar,1/1/2022,female,35-39,overall,3.1
Perak,Kampar,1/1/2022,female,40-44,overall,2.8
Perak,Kampar,1/1/2022,female,45-49,overall,2.5
Perak,Kampar,1/1/2022,female,50-54,overall,2.4
Perak,Kampar,1/1/2022,female,55-59,overall,2.9
Perak,Kampar,1/1/2022,female,60-64,overall,3
Perak,Kampar,1/1/2022,female,65-69,overall,2.2
Perak,Kampar,1/1/2022,female,70-74,overall,1.8
Perak,Kampar,1/1/2022,female,75-79,overall,1
Perak,Kampar,1/1/2022,female,80-84,overall,0.6
Perak,Kampar,1/1/2022,female,85+,overall,0.4
Perak,Kampar,1/1/2022,male,0-4,overall,2.3
Perak,Kampar,1/1/2022,male,5-9,overall,3.4
Perak,Kampar,1/1/2022,male,10-14,overall,4
Perak,Kampar,1/1/2022,male,15-19,overall,3.7
Perak,Kampar,1/1/2022,male,20-24,overall,7.4
Perak,Kampar,1/1/2022,male,25-29,overall,3.9
Perak,Kampar,1/1/2022,male,30-34,overall,3.1
Perak,Kampar,1/1/2022,male,35-39,overall,3.4
Perak,Kampar,1/1/2022,male,40-44,overall,3
Perak,Kampar,1/1/2022,male,45-49,overall,2.4
Perak,Kampar,1/1/2022,male,50-54,overall,2.3
Perak,Kampar,1/1/2022,male,55-59,overall,2.6
Perak,Kampar,1/1/2022,male,60-64,overall,3.1
Perak,Kampar,1/1/2022,male,65-69,overall,2.1
Perak,Kampar,1/1/2022,male,70-74,overall,1.6
Perak,Kampar,1/1/2022,male,75-79,overall,0.8
Perak,Kampar,1/1/2022,male,80-84,overall,0.6
Perak,Kampar,1/1/2022,male,85+,overall,0.2
Perak,Kerian,1/1/2022,female,0-4,overall,5
Perak,Kerian,1/1/2022,female,5-9,overall,6.1
Perak,Kerian,1/1/2022,female,10-14,overall,6.7
Perak,Kerian,1/1/2022,female,15-19,overall,7.6
Perak,Kerian,1/1/2022,female,20-24,overall,7.1
Perak,Kerian,1/1/2022,female,25-29,overall,5.8
Perak,Kerian,1/1/2022,female,30-34,overall,5.1
Perak,Kerian,1/1/2022,female,35-39,overall,5.4
Perak,Kerian,1/1/2022,female,40-44,overall,5
Perak,Kerian,1/1/2022,female,45-49,overall,4.8
Perak,Kerian,1/1/2022,female,50-54,overall,5.1
Perak,Kerian,1/1/2022,female,55-59,overall,4.8
Perak,Kerian,1/1/2022,female,60-64,overall,4.3
Perak,Kerian,1/1/2022,female,65-69,overall,3.3
Perak,Kerian,1/1/2022,female,70-74,overall,2.6
Perak,Kerian,1/1/2022,female,75-79,overall,1.6
Perak,Kerian,1/1/2022,female,80-84,overall,0.8
Perak,Kerian,1/1/2022,female,85+,overall,0.4
Perak,Kerian,1/1/2022,male,0-4,overall,5.3
Perak,Kerian,1/1/2022,male,5-9,overall,6.7
Perak,Kerian,1/1/2022,male,10-14,overall,7.3
Perak,Kerian,1/1/2022,male,15-19,overall,8.5
Perak,Kerian,1/1/2022,male,20-24,overall,8
Perak,Kerian,1/1/2022,male,25-29,overall,7.2
Perak,Kerian,1/1/2022,male,30-34,overall,6.4
Perak,Kerian,1/1/2022,male,35-39,overall,6.1
Perak,Kerian,1/1/2022,male,40-44,overall,5.5
Perak,Kerian,1/1/2022,male,45-49,overall,4.6
Perak,Kerian,1/1/2022,male,50-54,overall,5
Perak,Kerian,1/1/2022,male,55-59,overall,4.5
Perak,Kerian,1/1/2022,male,60-64,overall,4.1
Perak,Kerian,1/1/2022,male,65-69,overall,2.8
Perak,Kerian,1/1/2022,male,70-74,overall,2.1
Perak,Kerian,1/1/2022,male,75-79,overall,1.1
Perak,Kerian,1/1/2022,male,80-84,overall,0.6
Perak,Kerian,1/1/2022,male,85+,overall,0.2
Perak,Kinta,1/1/2022,female,0-4,overall,27.6
Perak,Kinta,1/1/2022,female,5-9,overall,34.2
Perak,Kinta,1/1/2022,female,10-14,overall,35.3
Perak,Kinta,1/1/2022,female,15-19,overall,35.6
Perak,Kinta,1/1/2022,female,20-24,overall,29.5
Perak,Kinta,1/1/2022,female,25-29,overall,28.1
Perak,Kinta,1/1/2022,female,30-34,overall,28.4
Perak,Kinta,1/1/2022,female,35-39,overall,34.3
Perak,Kinta,1/1/2022,female,40-44,overall,31.3
Perak,Kinta,1/1/2022,female,45-49,overall,28.5
Perak,Kinta,1/1/2022,female,50-54,overall,23.9
Perak,Kinta,1/1/2022,female,55-59,overall,24.8
Perak,Kinta,1/1/2022,female,60-64,overall,23.3
Perak,Kinta,1/1/2022,female,65-69,overall,18.7
Perak,Kinta,1/1/2022,female,70-74,overall,13.7
Perak,Kinta,1/1/2022,female,75-79,overall,7.9
Perak,Kinta,1/1/2022,female,80-84,overall,5.1
Perak,Kinta,1/1/2022,female,85+,overall,3.1
Perak,Kinta,1/1/2022,male,0-4,overall,29
Perak,Kinta,1/1/2022,male,5-9,overall,35.2
Perak,Kinta,1/1/2022,male,10-14,overall,39.3
Perak,Kinta,1/1/2022,male,15-19,overall,39
Perak,Kinta,1/1/2022,male,20-24,overall,36.5
Perak,Kinta,1/1/2022,male,25-29,overall,37.5
Perak,Kinta,1/1/2022,male,30-34,overall,35
Perak,Kinta,1/1/2022,male,35-39,overall,39.7
Perak,Kinta,1/1/2022,male,40-44,overall,37.7
Perak,Kinta,1/1/2022,male,45-49,overall,25.3
Perak,Kinta,1/1/2022,male,50-54,overall,22.9
Perak,Kinta,1/1/2022,male,55-59,overall,22.4
Perak,Kinta,1/1/2022,male,60-64,overall,21.7
Perak,Kinta,1/1/2022,male,65-69,overall,16.9
Perak,Kinta,1/1/2022,male,70-74,overall,12.1
Perak,Kinta,1/1/2022,male,75-79,overall,6.6
Perak,Kinta,1/1/2022,male,80-84,overall,4
Perak,Kinta,1/1/2022,male,85+,overall,2
Perak,Kuala Kangsar,1/1/2022,female,0-4,overall,5.9
Perak,Kuala Kangsar,1/1/2022,female,5-9,overall,7.1
Perak,Kuala Kangsar,1/1/2022,female,10-14,overall,7.8
Perak,Kuala Kangsar,1/1/2022,female,15-19,overall,7.8
Perak,Kuala Kangsar,1/1/2022,female,20-24,overall,8.1
Perak,Kuala Kangsar,1/1/2022,female,25-29,overall,6.4
Perak,Kuala Kangsar,1/1/2022,female,30-34,overall,5.6
Perak,Kuala Kangsar,1/1/2022,female,35-39,overall,6.1
Perak,Kuala Kangsar,1/1/2022,female,40-44,overall,5.5
Perak,Kuala Kangsar,1/1/2022,female,45-49,overall,4.5
Perak,Kuala Kangsar,1/1/2022,female,50-54,overall,4.4
Perak,Kuala Kangsar,1/1/2022,female,55-59,overall,4.6
Perak,Kuala Kangsar,1/1/2022,female,60-64,overall,4.4
Perak,Kuala Kangsar,1/1/2022,female,65-69,overall,3.6
Perak,Kuala Kangsar,1/1/2022,female,70-74,overall,2.6
Perak,Kuala Kangsar,1/1/2022,female,75-79,overall,1.5
Perak,Kuala Kangsar,1/1/2022,female,80-84,overall,1
Perak,Kuala Kangsar,1/1/2022,female,85+,overall,0.5
Perak,Kuala Kangsar,1/1/2022,male,0-4,overall,5.7
Perak,Kuala Kangsar,1/1/2022,male,5-9,overall,7.2
Perak,Kuala Kangsar,1/1/2022,male,10-14,overall,8.4
Perak,Kuala Kangsar,1/1/2022,male,15-19,overall,8.7
Perak,Kuala Kangsar,1/1/2022,male,20-24,overall,8.6
Perak,Kuala Kangsar,1/1/2022,male,25-29,overall,7.5
Perak,Kuala Kangsar,1/1/2022,male,30-34,overall,6.3
Perak,Kuala Kangsar,1/1/2022,male,35-39,overall,6.6
Perak,Kuala Kangsar,1/1/2022,male,40-44,overall,6.3
Perak,Kuala Kangsar,1/1/2022,male,45-49,overall,4.2
Perak,Kuala Kangsar,1/1/2022,male,50-54,overall,4.2
Perak,Kuala Kangsar,1/1/2022,male,55-59,overall,4
Perak,Kuala Kangsar,1/1/2022,male,60-64,overall,4.1
Perak,Kuala Kangsar,1/1/2022,male,65-69,overall,3.1
Perak,Kuala Kangsar,1/1/2022,male,70-74,overall,2.2
Perak,Kuala Kangsar,1/1/2022,male,75-79,overall,1.2
Perak,Kuala Kangsar,1/1/2022,male,80-84,overall,0.8
Perak,Kuala Kangsar,1/1/2022,male,85+,overall,0.3
Perak,Larut Dan Matang,1/1/2022,female,0-4,overall,8.9
Perak,Larut Dan Matang,1/1/2022,female,5-9,overall,10.9
Perak,Larut Dan Matang,1/1/2022,female,10-14,overall,11.3
Perak,Larut Dan Matang,1/1/2022,female,15-19,overall,10.6
Perak,Larut Dan Matang,1/1/2022,female,20-24,overall,9.2
Perak,Larut Dan Matang,1/1/2022,female,25-29,overall,8.5
Perak,Larut Dan Matang,1/1/2022,female,30-34,overall,8.6
Perak,Larut Dan Matang,1/1/2022,female,35-39,overall,9.2
Perak,Larut Dan Matang,1/1/2022,female,40-44,overall,8.5
Perak,Larut Dan Matang,1/1/2022,female,45-49,overall,7.3
Perak,Larut Dan Matang,1/1/2022,female,50-54,overall,7.3
Perak,Larut Dan Matang,1/1/2022,female,55-59,overall,7.9
Perak,Larut Dan Matang,1/1/2022,female,60-64,overall,7.8
Perak,Larut Dan Matang,1/1/2022,female,65-69,overall,6.1
Perak,Larut Dan Matang,1/1/2022,female,70-74,overall,4.6
Perak,Larut Dan Matang,1/1/2022,female,75-79,overall,2.6
Perak,Larut Dan Matang,1/1/2022,female,80-84,overall,1.6
Perak,Larut Dan Matang,1/1/2022,female,85+,overall,0.9
Perak,Larut Dan Matang,1/1/2022,male,0-4,overall,9.7
Perak,Larut Dan Matang,1/1/2022,male,5-9,overall,12.5
Perak,Larut Dan Matang,1/1/2022,male,10-14,overall,12.5
Perak,Larut Dan Matang,1/1/2022,male,15-19,overall,11.4
Perak,Larut Dan Matang,1/1/2022,male,20-24,overall,11.4
Perak,Larut Dan Matang,1/1/2022,male,25-29,overall,10.9
Perak,Larut Dan Matang,1/1/2022,male,30-34,overall,10.5
Perak,Larut Dan Matang,1/1/2022,male,35-39,overall,10.4
Perak,Larut Dan Matang,1/1/2022,male,40-44,overall,10
Perak,Larut Dan Matang,1/1/2022,male,45-49,overall,7.4
Perak,Larut Dan Matang,1/1/2022,male,50-54,overall,6.9
Perak,Larut Dan Matang,1/1/2022,male,55-59,overall,6.6
Perak,Larut Dan Matang,1/1/2022,male,60-64,overall,7.3
Perak,Larut Dan Matang,1/1/2022,male,65-69,overall,5.5
Perak,Larut Dan Matang,1/1/2022,male,70-74,overall,4
Perak,Larut Dan Matang,1/1/2022,male,75-79,overall,2.2
Perak,Larut Dan Matang,1/1/2022,male,80-84,overall,1.2
Perak,Larut Dan Matang,1/1/2022,male,85+,overall,0.5
Perak,Manjung,1/1/2022,female,0-4,overall,8.2
Perak,Manjung,1/1/2022,female,5-9,overall,10.8
Perak,Manjung,1/1/2022,female,10-14,overall,10.3
Perak,Manjung,1/1/2022,female,15-19,overall,9.4
Perak,Manjung,1/1/2022,female,20-24,overall,8.7
Perak,Manjung,1/1/2022,female,25-29,overall,8.5
Perak,Manjung,1/1/2022,female,30-34,overall,8.9
Perak,Manjung,1/1/2022,female,35-39,overall,9
Perak,Manjung,1/1/2022,female,40-44,overall,7.9
Perak,Manjung,1/1/2022,female,45-49,overall,6.6
Perak,Manjung,1/1/2022,female,50-54,overall,6
Perak,Manjung,1/1/2022,female,55-59,overall,6.4
Perak,Manjung,1/1/2022,female,60-64,overall,5.4
Perak,Manjung,1/1/2022,female,65-69,overall,3.9
Perak,Manjung,1/1/2022,female,70-74,overall,2.8
Perak,Manjung,1/1/2022,female,75-79,overall,1.6
Perak,Manjung,1/1/2022,female,80-84,overall,1
Perak,Manjung,1/1/2022,female,85+,overall,0.5
Perak,Manjung,1/1/2022,male,0-4,overall,8.7
Perak,Manjung,1/1/2022,male,5-9,overall,11.3
Perak,Manjung,1/1/2022,male,10-14,overall,11.2
Perak,Manjung,1/1/2022,male,15-19,overall,10.1
Perak,Manjung,1/1/2022,male,20-24,overall,13
Perak,Manjung,1/1/2022,male,25-29,overall,13.5
Perak,Manjung,1/1/2022,male,30-34,overall,12
Perak,Manjung,1/1/2022,male,35-39,overall,11.5
Perak,Manjung,1/1/2022,male,40-44,overall,9.3
Perak,Manjung,1/1/2022,male,45-49,overall,6.9
Perak,Manjung,1/1/2022,male,50-54,overall,5.9
Perak,Manjung,1/1/2022,male,55-59,overall,5.8
Perak,Manjung,1/1/2022,male,60-64,overall,5.5
Perak,Manjung,1/1/2022,male,65-69,overall,3.9
Perak,Manjung,1/1/2022,male,70-74,overall,2.6
Perak,Manjung,1/1/2022,male,75-79,overall,1.4
Perak,Manjung,1/1/2022,male,80-84,overall,0.7
Perak,Manjung,1/1/2022,male,85+,overall,0.3
Perak,Muallim,1/1/2022,female,0-4,overall,2
Perak,Muallim,1/1/2022,female,5-9,overall,2.4
Perak,Muallim,1/1/2022,female,10-14,overall,2.5
Perak,Muallim,1/1/2022,female,15-19,overall,2.3
Perak,Muallim,1/1/2022,female,20-24,overall,10.1
Perak,Muallim,1/1/2022,female,25-29,overall,6.5
Perak,Muallim,1/1/2022,female,30-34,overall,2.5
Perak,Muallim,1/1/2022,female,35-39,overall,2.3
Perak,Muallim,1/1/2022,female,40-44,overall,1.9
Perak,Muallim,1/1/2022,female,45-49,overall,1.4
Perak,Muallim,1/1/2022,female,50-54,overall,1.3
Perak,Muallim,1/1/2022,female,55-59,overall,1.3
Perak,Muallim,1/1/2022,female,60-64,overall,1.4
Perak,Muallim,1/1/2022,female,65-69,overall,1.2
Perak,Muallim,1/1/2022,female,70-74,overall,0.8
Perak,Muallim,1/1/2022,female,75-79,overall,0.4
Perak,Muallim,1/1/2022,female,80-84,overall,0.3
Perak,Muallim,1/1/2022,female,85+,overall,0.1
Perak,Muallim,1/1/2022,male,0-4,overall,2.2
Perak,Muallim,1/1/2022,male,5-9,overall,2.5
Perak,Muallim,1/1/2022,male,10-14,overall,2.6
Perak,Muallim,1/1/2022,male,15-19,overall,2.7
Perak,Muallim,1/1/2022,male,20-24,overall,6.9
Perak,Muallim,1/1/2022,male,25-29,overall,4.8
Perak,Muallim,1/1/2022,male,30-34,overall,3
Perak,Muallim,1/1/2022,male,35-39,overall,2.7
Perak,Muallim,1/1/2022,male,40-44,overall,2.2
Perak,Muallim,1/1/2022,male,45-49,overall,1.5
Perak,Muallim,1/1/2022,male,50-54,overall,1.2
Perak,Muallim,1/1/2022,male,55-59,overall,1.3
Perak,Muallim,1/1/2022,male,60-64,overall,1.1
Perak,Muallim,1/1/2022,male,65-69,overall,1
Perak,Muallim,1/1/2022,male,70-74,overall,0.8
Perak,Muallim,1/1/2022,male,75-79,overall,0.4
Perak,Muallim,1/1/2022,male,80-84,overall,0.2
Perak,Muallim,1/1/2022,male,85+,overall,0.1
Perak,Perak Tengah,1/1/2022,female,0-4,overall,3
Perak,Perak Tengah,1/1/2022,female,5-9,overall,3.4
Perak,Perak Tengah,1/1/2022,female,10-14,overall,3.8
Perak,Perak Tengah,1/1/2022,female,15-19,overall,3.9
Perak,Perak Tengah,1/1/2022,female,20-24,overall,7.2
Perak,Perak Tengah,1/1/2022,female,25-29,overall,3.6
Perak,Perak Tengah,1/1/2022,female,30-34,overall,2.9
Perak,Perak Tengah,1/1/2022,female,35-39,overall,3.2
Perak,Perak Tengah,1/1/2022,female,40-44,overall,2.7
Perak,Perak Tengah,1/1/2022,female,45-49,overall,2.3
Perak,Perak Tengah,1/1/2022,female,50-54,overall,2.2
Perak,Perak Tengah,1/1/2022,female,55-59,overall,2.2
Perak,Perak Tengah,1/1/2022,female,60-64,overall,1.9
Perak,Perak Tengah,1/1/2022,female,65-69,overall,1.6
Perak,Perak Tengah,1/1/2022,female,70-74,overall,1.2
Perak,Perak Tengah,1/1/2022,female,75-79,overall,0.7
Perak,Perak Tengah,1/1/2022,female,80-84,overall,0.4
Perak,Perak Tengah,1/1/2022,female,85+,overall,0.3
Perak,Perak Tengah,1/1/2022,male,0-4,overall,3.3
Perak,Perak Tengah,1/1/2022,male,5-9,overall,3.7
Perak,Perak Tengah,1/1/2022,male,10-14,overall,4
Perak,Perak Tengah,1/1/2022,male,15-19,overall,4
Perak,Perak Tengah,1/1/2022,male,20-24,overall,8
Perak,Perak Tengah,1/1/2022,male,25-29,overall,4.5
Perak,Perak Tengah,1/1/2022,male,30-34,overall,3.7
Perak,Perak Tengah,1/1/2022,male,35-39,overall,3.6
Perak,Perak Tengah,1/1/2022,male,40-44,overall,3
Perak,Perak Tengah,1/1/2022,male,45-49,overall,2.3
Perak,Perak Tengah,1/1/2022,male,50-54,overall,2
Perak,Perak Tengah,1/1/2022,male,55-59,overall,2.1
Perak,Perak Tengah,1/1/2022,male,60-64,overall,1.8
Perak,Perak Tengah,1/1/2022,male,65-69,overall,1.4
Perak,Perak Tengah,1/1/2022,male,70-74,overall,1
Perak,Perak Tengah,1/1/2022,male,75-79,overall,0.5
Perak,Perak Tengah,1/1/2022,male,80-84,overall,0.3
Perak,Perak Tengah,1/1/2022,male,85+,overall,0.1
Perak,Selama,1/1/2022,female,0-4,overall,1.1
Perak,Selama,1/1/2022,female,5-9,overall,1.4
Perak,Selama,1/1/2022,female,10-14,overall,1.5
Perak,Selama,1/1/2022,female,15-19,overall,1.6
Perak,Selama,1/1/2022,female,20-24,overall,1.4
Perak,Selama,1/1/2022,female,25-29,overall,1.2
Perak,Selama,1/1/2022,female,30-34,overall,1
Perak,Selama,1/1/2022,female,35-39,overall,1
Perak,Selama,1/1/2022,female,40-44,overall,1
Perak,Selama,1/1/2022,female,45-49,overall,0.9
Perak,Selama,1/1/2022,female,50-54,overall,1
Perak,Selama,1/1/2022,female,55-59,overall,1
Perak,Selama,1/1/2022,female,60-64,overall,1
Perak,Selama,1/1/2022,female,65-69,overall,0.7
Perak,Selama,1/1/2022,female,70-74,overall,0.6
Perak,Selama,1/1/2022,female,75-79,overall,0.3
Perak,Selama,1/1/2022,female,80-84,overall,0.2
Perak,Selama,1/1/2022,female,85+,overall,0.1
Perak,Selama,1/1/2022,male,0-4,overall,1.2
Perak,Selama,1/1/2022,male,5-9,overall,1.4
Perak,Selama,1/1/2022,male,10-14,overall,1.5
Perak,Selama,1/1/2022,male,15-19,overall,1.7
Perak,Selama,1/1/2022,male,20-24,overall,1.5
Perak,Selama,1/1/2022,male,25-29,overall,1.4
Perak,Selama,1/1/2022,male,30-34,overall,1.4
Perak,Selama,1/1/2022,male,35-39,overall,1.2
Perak,Selama,1/1/2022,male,40-44,overall,1
Perak,Selama,1/1/2022,male,45-49,overall,0.9
Perak,Selama,1/1/2022,male,50-54,overall,0.9
Perak,Selama,1/1/2022,male,55-59,overall,0.9
Perak,Selama,1/1/2022,male,60-64,overall,0.9
Perak,Selama,1/1/2022,male,65-69,overall,0.7
Perak,Selama,1/1/2022,male,70-74,overall,0.5
Perak,Selama,1/1/2022,male,75-79,overall,0.2
Perak,Selama,1/1/2022,male,80-84,overall,0.2
Perak,Selama,1/1/2022,male,85+,overall,0
Perlis,Perlis,1/1/2022,female,0-4,overall,9.4
Perlis,Perlis,1/1/2022,female,5-9,overall,9.2
Perlis,Perlis,1/1/2022,female,10-14,overall,9.1
Perlis,Perlis,1/1/2022,female,15-19,overall,15
Perlis,Perlis,1/1/2022,female,20-24,overall,17.6
Perlis,Perlis,1/1/2022,female,25-29,overall,12.1
Perlis,Perlis,1/1/2022,female,30-34,overall,9
Perlis,Perlis,1/1/2022,female,35-39,overall,10.2
Perlis,Perlis,1/1/2022,female,40-44,overall,10.7
Perlis,Perlis,1/1/2022,female,45-49,overall,10.8
Perlis,Perlis,1/1/2022,female,50-54,overall,6.5
Perlis,Perlis,1/1/2022,female,55-59,overall,6.5
Perlis,Perlis,1/1/2022,female,60-64,overall,6
Perlis,Perlis,1/1/2022,female,65-69,overall,5.2
Perlis,Perlis,1/1/2022,female,70-74,overall,3.7
Perlis,Perlis,1/1/2022,female,75-79,overall,2
Perlis,Perlis,1/1/2022,female,80-84,overall,1.3
Perlis,Perlis,1/1/2022,female,85+,overall,0.8
Perlis,Perlis,1/1/2022,male,0-4,overall,10.1
Perlis,Perlis,1/1/2022,male,5-9,overall,10
Perlis,Perlis,1/1/2022,male,10-14,overall,9.8
Perlis,Perlis,1/1/2022,male,15-19,overall,16.9
Perlis,Perlis,1/1/2022,male,20-24,overall,17.3
Perlis,Perlis,1/1/2022,male,25-29,overall,13.3
Perlis,Perlis,1/1/2022,male,30-34,overall,10.1
Perlis,Perlis,1/1/2022,male,35-39,overall,10.1
Perlis,Perlis,1/1/2022,male,40-44,overall,13.1
Perlis,Perlis,1/1/2022,male,45-49,overall,6.6
Perlis,Perlis,1/1/2022,male,50-54,overall,5.7
Perlis,Perlis,1/1/2022,male,55-59,overall,5.8
Perlis,Perlis,1/1/2022,male,60-64,overall,5.5
Perlis,Perlis,1/1/2022,male,65-69,overall,4.1
Perlis,Perlis,1/1/2022,male,70-74,overall,3.1
Perlis,Perlis,1/1/2022,male,75-79,overall,1.7
Perlis,Perlis,1/1/2022,male,80-84,overall,0.9
Perlis,Perlis,1/1/2022,male,85+,overall,0.4
Pulau Pinang,Barat Daya,1/1/2022,female,0-4,overall,7.7
Pulau Pinang,Barat Daya,1/1/2022,female,5-9,overall,7.6
Pulau Pinang,Barat Daya,1/1/2022,female,10-14,overall,7.2
Pulau Pinang,Barat Daya,1/1/2022,female,15-19,overall,8.3
Pulau Pinang,Barat Daya,1/1/2022,female,20-24,overall,10.9
